cluster,0,1,2,3,4,5,6,7
0.0,-0.5916527352300935,0.17122722203761387,-0.28219684699541614,-0.8624603457397509,0.8788922895606578,-0.2492286211893133,-0.24162535609199967,-0.37451621918925093
6.0,-0.6111808743891493,-0.6615690479714208,3.8285130911986505,0.666514881139572,-0.6911640209469577,-0.2770583806045504,-0.34812829382356214,-0.7252726171787442
9.0,-0.3140321103666778,1.0452719478182966,1.5804048106899244,-0.2237781927485955,-0.9277312200599813,-0.2664587524998777,-0.2320454028642204,0.36455194521505013
10.0,1.0264855754577167,-0.6720143819749416,-0.4167840060006816,0.9723361815483129,-0.9761505201357732,2.844190566484924,-0.28763699747124727,-1.0362216795527732
0.0,-0.6260867749743512,0.06188482670278181,-0.11339038158422646,-0.8799028309744943,0.7165074693908475,-0.27209880747413734,-0.12814200745682286,-0.34264965197337194
0.0,-0.5959915962639085,0.19823794068094083,-0.2621586549362185,-0.7868314321732434,0.8706205682682192,-0.26392228285139635,-0.12414556562236835,-0.45315801963239255
3.0,-0.6009530358664831,-0.42321458782637333,5.864540944440947,0.35426288425365754,-0.8323282189741061,-0.059151127856045,-0.26965506586441534,-0.7498361205861178
9.0,-0.326581711451736,0.8136619566990808,1.3892565706399467,-0.2225372609331681,-0.9681013685658163,-0.26027354448398266,-0.3312765185456465,0.46358177275334883
0.0,-0.6114604616482482,0.2475162455703691,-0.003881264681922958,-0.8710186664072852,0.8968030243709003,-0.24588703158210393,-0.24416746647657633,-0.33597371736593273
8.0,-0.659387184452467,-0.7047044376636087,-0.8713535035367022,-1.2773279545504528,-1.0693264428222506,-0.2529255052516034,-0.04379122513245093,-0.675874983891691
0.0,-0.5977596665721727,0.2588714539805512,-0.1195534675373982,-0.8367377451018855,0.9086491909473811,-0.2888638049135308,-0.10118217357340904,-0.35716870625371094
0.0,-0.5702736247522271,0.25201707549770247,-0.08181033927491674,-0.8704475258889189,0.8059230579751652,-0.24090089211362137,-0.27093698900716123,-0.25877006708335804
0.0,-0.6045578992328835,0.12111438366961669,-0.15008757291466066,-0.8701042218163304,0.8764923468857757,-0.2641713436872478,-0.12100863645652003,-0.3761814571322792
0.0,-0.5939731383822257,0.25938115369045867,-0.1194528712286481,-0.782759787335395,0.7941678136892959,-0.24611472712225646,-0.30303856284447184,-0.3347725088395164
0.0,-0.5991809167407741,0.23034536790320378,-0.0036987294594397757,-0.8923563638208607,0.6855034754368594,-0.2687071241370815,-0.10382362721244583,-0.1909669208343695
9.0,-0.3509710723278264,1.030324202480162,1.3261632556745775,-0.36738276383498014,-0.9660888521058609,-0.23450128294422878,-0.17030449194066347,0.38261830828709426
0.0,-0.5955611724730228,0.25650676877478684,-0.1387616206546971,-0.8167900759767616,0.8148312822275681,-0.2542591168504364,0.07075511039160098,-0.40515029152354115
0.0,-0.574572824366301,0.09714268551549526,-0.25929013442577636,-0.8543211793509259,0.5988916459433276,-0.268368976630438,-0.037791904383999764,-0.41883685098654977
0.0,-0.5803665437825407,0.03300952706711821,-0.08255020146546611,-0.8353067034780125,1.0166586834299602,-0.2661193335430399,-0.24242988785254943,-0.44699083327860534
0.0,-0.5773756217180088,-0.042928583890147615,-0.09842483572999651,-0.8286142057958205,0.7286894010255727,-0.2528831831994713,-0.2224393679852298,-0.4599309011432227
9.0,-0.35121760945069685,0.8476519526047575,1.4731620797645302,-0.2712984770457405,-0.9737605968977374,-0.2670659214040597,-0.19902492164249552,0.3352388127106752
4.0,-0.5955150701378263,-0.643168686285945,-0.6350667160698719,0.8698945807752128,-0.9579952322028623,-0.2875597893850256,3.6464269848468,-0.78464491241697
0.0,-0.5868494683217589,0.13316617281053808,-0.016847467360065968,-0.8608304644225886,0.6393312405740903,-0.22968601797308616,-0.07050582857870236,-0.40784232182544206
6.0,-0.6367824536640951,-0.6495930627784677,2.850237451499027,0.730785243285689,-0.7147924126617705,-0.2684215955338043,-0.38354123161431153,-0.7948043744533885
0.0,-0.562552781762541,0.09950246784453184,-0.12190815165535243,-0.8571363049500498,0.825254343448459,-0.2692535109028833,-0.05947836624004073,-0.5045841256774267
4.0,-0.6341381937760775,-0.6358837578241892,-0.5447803763867016,1.1525446045697993,-0.9450631903246156,-0.2953257704041286,3.642315660764123,-0.8242570218005185
0.0,-0.5969621850747372,0.21264161376549903,-0.06718510632426172,-0.8785068892188519,0.7664575642309609,-0.24007498378827535,-0.12469673382956639,-0.18835498804210624
0.0,-0.598292202385341,0.12566140243663165,-0.14940063112971586,-0.8359179360477411,0.9422286391194992,-0.23765867109987301,-0.15223868411713717,-0.3755433137689523
0.0,-0.6206246876418583,0.13648826374275486,-0.24689487732517623,-0.78499402920532,0.8392944884507629,-0.21278403381863636,-0.11644476374430154,-0.41706211792778647
0.0,-0.6190260050370967,0.06449081372674514,-0.09729074758144866,-0.8890310438308977,0.572287537234217,-0.2544692739803923,-0.10441536841471127,-0.34137640073663633
0.0,-0.5988811156573394,0.09957529820440582,-0.2280044561084863,-0.8575756928204985,0.6143379307768678,-0.24155503195560846,-0.09620148516668614,-0.5134140800247162
10.0,1.103682282471408,-0.6777633080684293,-0.3679390109475541,1.211284468716174,-0.9575645293102119,3.80924078716128,-0.3592397821880646,-0.9995324736451818
4.0,-0.6334755905536612,-0.6161842624959056,-0.5888322988583755,1.3529944869475752,-0.9515239245011553,-0.2671718282238493,3.7178489904184566,-0.7387233164264428
4.0,-0.62963016769419,-0.6162514361158798,-0.3873128039213455,1.1552944331932202,-0.9544517205978947,-0.27582295427126924,4.0975121438833755,-0.7219917917773526
0.0,-0.5839299505839358,0.18572926783753615,-0.09043177058130167,-0.8527888889141921,0.8312153399985194,-0.2569573508398751,-0.1333687492516947,-0.34444641049734376
0.0,-0.5822637895010907,0.06156605015513392,-0.26132840772265536,-0.8632116011348431,0.7448826328396585,-0.2819770671401476,-0.23842755800061038,-0.45061383228663343
6.0,-0.6545677525383724,-0.6440316722292265,3.2099601460439624,0.546076115800162,-0.7540538948734822,-0.25676145475057804,-0.3029885242172238,-0.6768127536941734
5.0,-0.5758482125217611,3.752101582731144,-0.03676949063756339,0.4333325525426412,-0.9312378215330327,-0.24514301698800933,-0.26568502079983547,-0.075418440572904
10.0,0.9225225451359177,-0.6493713528775445,-0.3819171411050239,1.8611120370640912,-0.97753421494158,2.658198964360245,-0.42321996374284976,-1.0162289575022414
0.0,-0.5824878664633233,-0.018583860548972153,-0.14835119453795806,-0.8430446790795824,0.811812255348574,-0.2526903014029656,-0.3257782854076703,-0.32503812053857883
0.0,-0.5779299790941077,0.21802319691295896,-0.04566301839362469,-0.8695999534815912,0.7757011073088295,-0.25524638640818537,-0.2487092890264807,-0.3867223974137055
0.0,-0.5852852703654393,0.014884684761937633,-0.14682100832825495,-0.8128490326342492,0.8271439777482511,-0.24988215234701538,-0.10546583107514237,-0.23068425550190838
8.0,-0.6525151728994044,-0.7086333689311196,-0.7362584570286317,-1.124608536519221,-1.0713971147538845,-0.2680181527246503,-0.1477043288843783,-0.8259766298471914
10.0,1.3024659456328234,-0.6877968830676885,-0.22606078258974804,1.202105658076357,-0.9870056740111366,2.8605675486691946,-0.41424802579317205,-0.8550244130049102
4.0,-0.6352393688814065,-0.6520791278036703,-0.6089079569132271,0.8407935599604779,-0.9775915782291231,-0.2869305345846307,3.3970327900972253,-0.8853826564007772
10.0,1.305695505015155,-0.6545871708340218,-0.42617952591829317,1.0749079149910632,-0.9773612742612402,3.881036639994298,-0.42520419764160855,-1.0611307260834715
7.0,1.9100837942368183,-0.622067280235269,1.0486094019281087,1.5663132976749325,-0.9485714886475006,0.1734815057038207,-0.4537025652897272,-0.8164020281963091
6.0,-0.6521279885941479,-0.5392592051129497,3.500508826115536,0.8721199161823686,-0.698192791184946,-0.27757562875563346,-0.3533474199155802,-0.6939204796936724
0.0,-0.6026195922412227,0.2404402536105113,-0.11246678180274708,-0.8830025151052442,0.9043172503625228,-0.25868716241083567,-0.08956761573017696,-0.41470451800818897
6.0,-0.6491261867826651,-0.6091108541729251,2.491148477250654,0.6167471144778208,-0.7825426986317344,-0.2686680135924121,-0.343453381598559,-0.7398097587822294
5.0,-0.5886446487526062,3.984774889312115,-0.05550966389490987,0.4149611370388178,-0.9794837782555522,-0.2639298691646517,-0.2404950947639848,-0.21716056299919068
0.0,-0.579655316156697,0.0935338644408231,-0.276766611998723,-0.8355484462525161,1.0061541443429391,-0.24700232664831434,-0.19783704655028797,-0.2442670603642545
0.0,-0.5981605423984189,0.1449626426152938,-0.08125941507914691,-0.9021343364926436,0.5988155769110426,-0.24984966622015112,-0.2147317480206154,-0.4694462621395931
0.0,-0.5992358336127288,0.08184399348488514,-0.16170232966054546,-0.7763832011247815,0.8625079023363065,-0.24967052150387564,-0.16907307162446408,-0.2838933232989096
10.0,1.182981969304478,-0.6263532864437057,-0.4729549400120571,1.4681846702044328,-0.9739884737680549,3.2919759278952947,-0.34754845152930036,-0.9748036702330853
0.0,-0.5934695178120363,0.18847353095249803,-0.10478434908463521,-0.8430416882660131,0.8818448694991395,-0.23986222481004632,-0.13543386316318173,-0.3051456853367228
0.0,-0.5902945882146577,0.23101118126635323,-0.014430912357737677,-0.8472326383507791,0.7369530596857073,-0.26096241801774134,-0.14636593299450537,-0.4019138909027815
0.0,-0.6033678191129428,0.07660338544196439,-0.14423592233757848,-0.8557226629474165,0.6925094126517264,-0.2952432492631917,-0.05727897787904604,-0.37797073958228417
10.0,1.0481767631476093,-0.6307332446310709,-0.39040632181279294,1.1287454596401922,-0.9608800264825055,2.143324561479777,-0.38732751677807775,-0.8596721754777111
0.0,-0.5968295343792035,0.03695199318574477,-0.17466439652524968,-0.8674387906657498,0.8167718425602571,-0.2699797359978676,-0.11000233031862983,-0.7237105723622971
0.0,-0.5878882945025188,0.29908498624446966,-0.00814325470998091,-0.8317958707525988,1.057660711123594,-0.2562135308777421,-0.35610794298648996,-0.24047206508213992
6.0,-0.6510216321158566,-0.6469434729196052,2.863678817751914,0.8537497317196426,-0.6876044015957394,-0.28555658870392087,-0.28076458345845257,-0.6992990021926705
0.0,-0.5750798030123584,0.20493894469028442,-0.08189044549698465,-0.7827027277890387,0.8567499526904938,-0.26782683938673263,-0.20190249755044737,-0.38137421460238163
6.0,-0.6387556361656817,-0.655794919074253,3.3331154603796507,0.244755134470176,-0.7913375127139569,-0.2670120250436171,-0.24609728126586522,-0.7752690102699058
0.0,-0.621408749589572,0.09484780785766365,-0.21359710102666774,-0.7820226375965418,0.7289362820238859,-0.24925388415449734,-0.29217937281445167,-0.4025803894246738
4.0,-0.6519179279841917,-0.6220629621556706,-0.5015148349073592,1.202767702427861,-0.9719113585066683,-0.2750883027046847,3.2724059424588754,-0.8135583387496851
0.0,-0.6035389671696099,0.012820903354070046,-0.06879081952269216,-0.9281897394231867,0.6877597990352744,-0.241928063763754,-0.1424505375447621,-0.48289248528242423
6.0,-0.6303762237201976,-0.6980122769904237,3.4100948886996667,0.45754033318456044,-0.7491508917026805,-0.2820415957595476,-0.29789678645641054,-0.7532234490477208
5.0,-0.6035068638713619,3.3434573786610238,-0.09815875775661916,-0.10258521784253677,-1.0344380386918643,-0.24203548691571938,-0.12659128778756396,-0.30595765251289975
8.0,-0.6294289264226371,-0.6845078324441327,-0.641843551868906,-1.0884136839775052,-1.0814570170493496,-0.26152030276110677,-0.14213477849113348,-0.7247309365932257
6.0,-0.6336097111203196,-0.706676603017893,3.264351795908189,0.7739874522637734,-0.6913488851218155,-0.25968182509537924,-0.4709789774750435,-0.7294967764970683
9.0,-0.36040469647729606,0.9815722431542541,1.245690636597834,-0.3680655609228784,-0.9657517821396977,-0.24826655393158112,-0.2015410710233206,0.2677240902298693
6.0,-0.6229352219145207,-0.6056284517705852,2.8695444545316056,0.7189662486391704,-0.7444679127239677,-0.2798932857171331,-0.32394688117060483,-0.7024298438897336
10.0,1.022446759322097,-0.6133412268508697,-0.29773436385464186,1.0711978414628063,-0.9451523917363354,2.685513872625318,-0.42400973664782393,-0.9477527976252549
8.0,-0.6482238321913025,-0.6234880146367289,-0.607849514244417,-0.9015689457380496,-1.0654312578157057,-0.24845167682643815,-0.17895536958704206,-0.6941003726488392
4.0,-0.6572389697000143,-0.5885006725676187,-0.43347696348930664,0.902160277107383,-0.9434152128894518,-0.28599255397382295,3.274733450888018,-0.8085476971919299
10.0,0.9537531700483901,-0.6776691048751989,-0.43193476044707946,1.4119396909761135,-0.9725843976694682,1.801273415398919,-0.4100808424160067,-0.8273107120385511
4.0,-0.6419630770382634,-0.6542784796420346,-0.3543069883272689,1.0147626147490183,-0.9459684503930748,-0.24913389694635682,3.8909424132793706,-0.7676137847719894
0.0,-0.6268042099692877,0.05763357482444793,-0.15218235571128788,-0.8668817432937664,0.6611155621550834,-0.24280456974854014,-0.02463588612304432,-0.4552434217090588
6.0,-0.6367491552993059,-0.6463327681288928,3.6067380642604587,0.535498201590482,-0.7540052450528764,-0.2695414013876293,-0.3498445771324855,-0.7228708952773746
0.0,-0.5868121143274888,0.2022087297375199,-0.01554092375827916,-0.7925346328835063,1.0953357122225718,-0.22269036140111245,-0.18595737890213307,-0.39873517132910946
